point_id,valley,X,Y,data_type,verific_day,outcome,offset,offset_req,elevation,rel_elev,dist_sewer,dist_pri_sewer,dist_trash,lc_10m_veg,lc_10m_soil,lc_10m_imperv,lc_30m_veg,lc_30m_soil,lc_30m_imperv,lc_pablo_10m_veg,lc_pablo_10m_soil,lc_pablo_10m_imperv,lc_pablo_30m_veg,lc_pablo_30m_soil,lc_pablo_30m_imperv
185,4,561503.5,8570801,plates,2,0,3,0,41.27447891,17.27447891,7.6520676,30.32276468,16.2214233,0.026315789,0.328947368,0.644736842,0.094285714,0.265714286,0.64,0.290852228,0.174354965,0.534792807,0.185859111,0.078416082,0.735724807
192,4,561526.1,8570833,plates,2,0,5,0,35,11,5.049776903,5.049776903,23.56009232,0.128205128,0.371794872,0.5,0.200854701,0.387464387,0.411680912,0.21953125,0.13359375,0.646875,0.258047767,0.192367601,0.549584631
194,4,561584.2,8570827,plates,2,1,5,0,40.78850174,16.78850174,22.52435593,22.52435593,71.72847756,0.052631579,0.355263158,0.592105263,0.044159544,0.292022792,0.663817664,0.014763015,0.055944056,0.929292929,0.085080575,0.051550858,0.863368567
208,4,561504.7,8570804,plates,2,0,5,0,39.18603897,15.186038969999998,6.220585366,26.75865786,13.07779489,0.025,0.4,0.575,0.109065156,0.294617564,0.59631728,0.347622759,0.189399844,0.462977397,0.205650403,0.099748678,0.694600919
248,4,561563.5,8570839,plates,2,0,4,0,37.38552094,13.38552094,9.816761174,9.816761174,55.95341589,0.013157895,0.552631579,0.434210526,0.117142857,0.367142857,0.515714286,0.096423017,0.15318818,0.750388802,0.155898147,0.130088342,0.714013511
286,4,561540.1,8570845,plates,2,0,5,0,35.03227615,11.032276150000001,10.94382907,14.82630743,41.35102517,0.256410256,0.41025641,0.333333333,0.156695157,0.41025641,0.433048433,0.017940718,0.370514821,0.611544462,0.191631292,0.186606601,0.621762107
299,4,561543.8,8570827,plates,2,0,5,0,37.01848221,13.018482210000002,3.412864561,3.412864561,33.03686514,0.092105263,0.315789474,0.592105263,0.138176638,0.397435897,0.464387464,0,0.14964926,0.85035074,0.143562641,0.171893953,0.684543407
304,4,561518.3,8570816,plates,2,0,5,0,38.81698227,14.816982269999997,5.552432239,12.96398733,5.241130335,0.397435897,0.448717949,0.153846154,0.15960452,0.324858757,0.515536723,0.593286495,0.086651054,0.320062451,0.229509617,0.140097037,0.630393346
307,4,561496.8,8570844,plates,2,3,5,0,29.41176224,5.411762240000002,3.568635122,3.568635122,36.3941235,0.125,0.275,0.6,0.164305949,0.33427762,0.501416431,0.404371585,0.017954723,0.577673692,0.279934154,0.124068619,0.595997228
317,4,561564.7,8570816,plates,2,0,4,0,42.90439987,18.90439987,12.10801422,14.6412918,51.10053395,0,0.3,0.7,0.041076487,0.304532578,0.654390935,0.02574103,0.080343214,0.893915757,0.067157712,0.091247834,0.841594454
346,4,561513.9,8570845,plates,2,0,5,0,35,11,5.180665466,14.59216505,31.90212705,0.217948718,0.333333333,0.448717949,0.210826211,0.364672365,0.424501425,0.280933852,0.13385214,0.585214008,0.303699853,0.173381856,0.522918291
348,4,561512.4,8570789,plates,2,0,5,0,48.72499466,24.72499466,3.93558545,42.2285047,26.15897028,0.184210526,0.355263158,0.460526316,0.081428571,0.194285714,0.724285714,0.12102405,0,0.87897595,0.140048502,0.046596224,0.813355275
405,1,560815,8571324,plates,1,2,5,0,40,11.7,4.828492647,95.09997909,57.20984752,0.038461538,0.217948718,0.743589744,0.163323782,0.333810888,0.50286533,0.028838659,0.047544817,0.923616524,0.255977131,0.062283437,0.681739432
405,1,560815,8571324,plates,2,1,5,0,40,11.7,4.828492647,95.09997909,57.20984752,0.038461538,0.217948718,0.743589744,0.163323782,0.333810888,0.50286533,0.028838659,0.047544817,0.923616524,0.255977131,0.062283437,0.681739432
407,1,560777.7,8571299,plates,1,3,5,0,40,11.7,9.485374132,128.2961346,19.81538375,0.486842105,0.407894737,0.105263158,0.238636364,0.387784091,0.373579545,0.523772408,0.275136399,0.201091193,0.310338851,0.196377502,0.493283647
407,1,560777.7,8571299,plates,2,2,5,0,40,11.7,9.485374132,128.2961346,19.81538375,0.486842105,0.407894737,0.105263158,0.238636364,0.387784091,0.373579545,0.523772408,0.275136399,0.201091193,0.310338851,0.196377502,0.493283647
410,1,560861.3,8571363,plates,1,1,2,0,44.98620224,16.686202239999997,10.2798553,52.79140689,74.43840468,0.460526316,0.355263158,0.184210526,0.302556818,0.230113636,0.467329545,0.570202808,0.024960998,0.404836193,0.364195392,0.019573878,0.616230729
410,1,560861.3,8571363,plates,2,3,5,0,44.98620224,16.686202239999997,10.2798553,52.79140689,74.43840468,0.460526316,0.355263158,0.184210526,0.302556818,0.230113636,0.467329545,0.570202808,0.024960998,0.404836193,0.364195392,0.019573878,0.616230729
413,1,560858.2,8571342,plates,1,0,5,0,42.45908737,14.159087369999998,17.13007031,72.94656393,94.86433634,0,0.192307692,0.807692308,0.130985915,0.301408451,0.567605634,0.065993789,0.003881988,0.930124224,0.206424799,0.056801455,0.736773747
413,1,560858.2,8571342,plates,2,0,4,0,42.45908737,14.159087369999998,17.13007031,72.94656393,94.86433634,0,0.192307692,0.807692308,0.130985915,0.301408451,0.567605634,0.065993789,0.003881988,0.930124224,0.206424799,0.056801455,0.736773747
420,1,560845.5,8571371,plates,1,1,4,0,39,10.7,2.761257081,43.01671812,74.30306746,0.526315789,0.315789474,0.157894737,0.407142857,0.267142857,0.325714286,0.720530835,0.074160812,0.205308353,0.522782398,0.040280665,0.436936937
420,1,560845.5,8571371,plates,2,1,4,0,39,10.7,2.761257081,43.01671812,74.30306746,0.526315789,0.315789474,0.157894737,0.407142857,0.267142857,0.325714286,0.720530835,0.074160812,0.205308353,0.522782398,0.040280665,0.436936937
421,1,560785.8,8571361,plates,1,1,5,0,55.45664978,27.15664978,44.95115059,67.89178087,82.39062438,0.131578947,0.263157895,0.605263158,0.101139601,0.233618234,0.665242165,0.213895394,0.195160031,0.590944575,0.186904556,0.090247705,0.722847739
421,1,560785.8,8571361,plates,2,0,4,0,55.45664978,27.15664978,44.95115059,67.89178087,82.39062438,0.131578947,0.263157895,0.605263158,0.101139601,0.233618234,0.665242165,0.213895394,0.195160031,0.590944575,0.186904556,0.090247705,0.722847739
426,1,560829.9,8571336,plates,1,0,4,0,39,10.7,0.2312982,79.56638208,76.0445294,0.125,0.4375,0.4375,0.191011236,0.299157303,0.509831461,0.155884645,0.077942323,0.766173032,0.270947058,0.068018369,0.661034572
426,1,560829.9,8571336,plates,2,0,5,0,39,10.7,0.2312982,79.56638208,76.0445294,0.125,0.4375,0.4375,0.191011236,0.299157303,0.509831461,0.155884645,0.077942323,0.766173032,0.270947058,0.068018369,0.661034572
439,1,560846.4,8571398,plates,1,0,5,0,40,11.7,3.139041442,16.33755623,53.90319037,0.3625,0.1125,0.525,0.566197183,0.207042254,0.226760563,0.633879781,0.010148322,0.355971897,0.646916147,0.036382536,0.316701317
439,1,560846.4,8571398,plates,2,1,5,0,40,11.7,3.139041442,16.33755623,53.90319037,0.3625,0.1125,0.525,0.566197183,0.207042254,0.226760563,0.633879781,0.010148322,0.355971897,0.646916147,0.036382536,0.316701317
441,1,560803.1,8571292,plates,1,1,5,0,44.43198013,16.13198013,4.321078445,129.4038693,27.00699591,0.1,0.2625,0.6375,0.176136364,0.321022727,0.502840909,0.244340359,0.010928962,0.744730679,0.24374188,0.097704634,0.658553486
441,1,560803.1,8571292,plates,2,3,5,0,44.43198013,16.13198013,4.321078445,129.4038693,27.00699591,0.1,0.2625,0.6375,0.176136364,0.321022727,0.502840909,0.244340359,0.010928962,0.744730679,0.24374188,0.097704634,0.658553486
450,1,560795.4,8571364,plates,1,0,5,0,51.89561844,23.59561844,40.32648967,62.38082607,86.24685668,0.166666667,0.423076923,0.41025641,0.185028249,0.279661017,0.535310734,0.228615863,0.31726283,0.454121306,0.30645301,0.116414032,0.577132958
450,1,560795.4,8571364,plates,2,1,5,0,51.89561844,23.59561844,40.32648967,62.38082607,86.24685668,0.166666667,0.423076923,0.41025641,0.185028249,0.279661017,0.535310734,0.228615863,0.31726283,0.454121306,0.30645301,0.116414032,0.577132958
451,1,560841,8571342,plates,1,0,3,0,40,11.7,5.530026393,72.18127751,87.96032659,0.08974359,0.397435897,0.512820513,0.196275072,0.29512894,0.508595989,0.153244722,0.040656763,0.806098514,0.285367755,0.0544919,0.660140345
451,1,560841,8571342,plates,2,0,4,0,40,11.7,5.530026393,72.18127751,87.96032659,0.08974359,0.397435897,0.512820513,0.196275072,0.29512894,0.508595989,0.153244722,0.040656763,0.806098514,0.285367755,0.0544919,0.660140345
462,1,560814.8,8571306,plates,1,1,5,0,42.68768692,14.387686919999997,6.371519426,112.4469012,44.40420198,0.3125,0.325,0.3625,0.099150142,0.300283286,0.600566572,0.415300546,0.06245121,0.522248244,0.184110206,0.049384855,0.766504938
462,1,560814.8,8571306,plates,2,0,5,0,42.68768692,14.387686919999997,6.371519426,112.4469012,44.40420198,0.3125,0.325,0.3625,0.099150142,0.300283286,0.600566572,0.415300546,0.06245121,0.522248244,0.184110206,0.049384855,0.766504938
465,1,560879.2,8571307,plates,1,2,4,0,44,15.7,13.54384594,110.4884829,103.7890012,0.094594595,0.310810811,0.594594595,0.071022727,0.267045455,0.661931818,0.1734375,0.01171875,0.81484375,0.122099065,0.058191895,0.819709041
465,1,560879.2,8571307,plates,2,3,5,0,44,15.7,13.54384594,110.4884829,103.7890012,0.094594595,0.310810811,0.594594595,0.071022727,0.267045455,0.661931818,0.1734375,0.01171875,0.81484375,0.122099065,0.058191895,0.819709041
467,1,560795.6,8571347,plates,1,0,5,0,45.52063751,17.22063751,26.58752963,78.03084833,69.34328173,0.026315789,0.460526316,0.513157895,0.194285714,0.322857143,0.482857143,0.092751364,0.198752923,0.708495713,0.292904791,0.121285628,0.585809582
467,1,560795.6,8571347,plates,2,0,5,0,45.52063751,17.22063751,26.58752963,78.03084833,69.34328173,0.026315789,0.460526316,0.513157895,0.194285714,0.322857143,0.482857143,0.092751364,0.198752923,0.708495713,0.292904791,0.121285628,0.585809582
471,1,560845,8571308,plates,1,1,4,0,47.93924332,19.639243320000002,12.04507543,106.5612606,71.85637631,0.102564103,0.205128205,0.692307692,0.091690544,0.285100287,0.623209169,0.22734375,0.06796875,0.7046875,0.160876722,0.090444425,0.748678853
471,1,560845,8571308,plates,2,0,5,0,47.93924332,19.639243320000002,12.04507543,106.5612606,71.85637631,0.102564103,0.205128205,0.692307692,0.091690544,0.285100287,0.623209169,0.22734375,0.06796875,0.7046875,0.160876722,0.090444425,0.748678853
474,1,560832.9,8571360,plates,1,2,4,0,40,11.7,6.789753067,55.54945943,90.66641954,0.5625,0.1875,0.25,0.356534091,0.321022727,0.322443182,0.576982893,0.00933126,0.413685848,0.492767432,0.063230836,0.444001732
474,1,560832.9,8571360,plates,2,3,5,0,40,11.7,6.789753067,55.54945943,90.66641954,0.5625,0.1875,0.25,0.356534091,0.321022727,0.322443182,0.576982893,0.00933126,0.413685848,0.492767432,0.063230836,0.444001732
482,1,560859.8,8571380,plates,1,2,5,0,40.86841202,12.56841202,14.02199216,35.28733267,59.26177645,0.487179487,0.192307692,0.320512821,0.464788732,0.212676056,0.322535211,0.530883503,0.014073495,0.455043002,0.533258271,0.02104625,0.445695479
482,1,560859.8,8571380,plates,2,3,5,0,40.86841202,12.56841202,14.02199216,35.28733267,59.26177645,0.487179487,0.192307692,0.320512821,0.464788732,0.212676056,0.322535211,0.530883503,0.014073495,0.455043002,0.533258271,0.02104625,0.445695479
104,2,561090.7,8571118,plates,1,0,5,0,47.44588089,19.445880889999998,8.169873609,35.66977832,53.04783455,0.1375,0.225,0.6375,0.168555241,0.369688385,0.461756374,0.234606391,0.215900234,0.549493375,0.252165627,0.134788635,0.613045738
120,2,561038.2,8571171,plates,1,0,5,0,49,21,2.088385447,105.3735263,121.8751929,0.039473684,0.447368421,0.513157895,0.182336182,0.36039886,0.457264957,0.227237354,0.105058366,0.66770428,0.240294627,0.158145581,0.601559792
123,2,561133.2,8571126,plates,1,4,5,0,34,6,5.395337279,9.112741581,20.33084643,0.1625,0.6,0.2375,0.355524079,0.413597734,0.230878187,0.467603435,0.287275566,0.245120999,0.488563507,0.167215387,0.344221106
127,2,561151.8,8571115,plates,1,1,5,0,35.28850937,7.28850937,10.40158869,10.40158869,12.95844644,0.697368421,0.276315789,0.026315789,0.245014245,0.324786325,0.43019943,0.658346334,0.050702028,0.290951638,0.301827948,0.095729013,0.602443039
129,2,561152,8571080,plates,1,0,5,0,45.46744156,17.467441559999997,7.710981131,34.19770731,31.06147959,0.0125,0.075,0.9125,0.196927374,0.166201117,0.636871508,0.046021841,0,0.953978159,0.136718073,0.015421937,0.84785999
134,2,561180.1,8571118,plates,1,0,5,0,44.87672424,16.87672424,12.42750441,22.56973573,41.29268084,0,0.175,0.825,0.136235955,0.20505618,0.658707865,0.018691589,0.095015576,0.886292835,0.135174922,0.03749567,0.827329408
136,2,561175.2,8571110,plates,1,0,5,0,46.08671188,18.086711880000003,19.73188227,28.5293652,35.60238009,0.125,0.1,0.775,0.110481586,0.168555241,0.720963173,0.004680187,0,0.995319813,0.11592445,0.02720499,0.85687056
14,2,561124.9,8571101,plates,1,2,5,0,36.78168488,8.78168488,2.657035401,2.657035401,17.65111327,0.22972973,0.297297297,0.472972973,0.319602273,0.360795455,0.319602273,0.451713396,0.095794393,0.452492212,0.408347043,0.108407654,0.483245303
142,2,561142,8571068,plates,1,0,5,0,44.51377106,16.513771060000003,19.89102381,25.91189092,40.43076706,0.0125,0.125,0.8625,0.248603352,0.191340782,0.560055866,0.151326053,0.004680187,0.84399376,0.248073426,0.017577279,0.734349294
156,4,561473.1,8571114,plates,1,0,3,0,35.7000885,11.7000885,23.46197118,50.53143054,38.04088817,0,0,1,0.012784091,0.110795455,0.876420455,0.025,0.01875,0.95625,0.102788362,0.040266713,0.856944926
166,4,561498.5,8571061,plates,1,3,5,0,28.27031517,4.27031517,1.408254886,1.408254886,15.55985883,0.039473684,0.263157895,0.697368421,0.212857143,0.198571429,0.588571429,0.307092751,0.321122369,0.371784879,0.402339688,0.096967071,0.500693241
178,4,561518,8571028,plates,1,0,4,0,31.14019394,7.14019394,19.20218329,27.04045119,45.33862146,0.4375,0.25,0.3125,0.275139665,0.304469274,0.420391061,0.34525661,0.055209953,0.599533437,0.249804975,0.093005114,0.657189911
218,4,561442.1,8571132,plates,1,0,2,0,40.28350067,16.283500670000002,1.373624493,62.74213933,70.7103771,0.0125,0.125,0.8625,0.058988764,0.096910112,0.844101124,0.08411215,0,0.91588785,0.113488694,0.012301828,0.874209478
22,2,561151.6,8571085,plates,1,0,5,0,44.5519104,16.551910399999997,3.723294236,32.92756519,26.26627285,0.013157895,0.105263158,0.881578947,0.222857143,0.162857143,0.614285714,0.00624025,0,0.99375975,0.18925942,0.014898224,0.795842356
228,4,561501.6,8571034,plates,1,1,5,0,30,6,10.52763565,10.52763565,39.099468,0.6875,0.1375,0.175,0.3,0.288732394,0.411267606,0.572317263,0.094867807,0.33281493,0.376093547,0.089649199,0.534257254
244,4,561419.9,8571083,plates,1,1,5,0,45.16175842,21.161758419999998,46.96021709,81.33140573,91.86231794,0,0,1,0.03988604,0.04985755,0.91025641,0,0,1,0.024686011,0.001559117,0.973754872
254,4,561513.2,8571022,plates,1,1,5,0,29,5,12.49296004,22.38923557,50.42285373,0.1625,0.475,0.3625,0.279036827,0.264872521,0.456090652,0.084046693,0.015564202,0.900389105,0.278638843,0.050826911,0.670534245
284,4,561510.1,8571012,plates,1,0,5,0,30,6,2.146542406,19.60690697,60.30734199,0.125,0.4375,0.4375,0.224719101,0.237359551,0.537921348,0.053249804,0.038371182,0.908379013,0.222732392,0.048947414,0.728320194
285,4,561540.1,8571020,plates,1,1,5,0,43.2057457,19.2057457,17.07514715,51.85356753,63.04342747,0.075,0.4,0.525,0.129213483,0.252808989,0.617977528,0.00155521,7.78e-4,0.997667185,0.105240364,0.047553053,0.847206583
293,4,561484.5,8571080,plates,1,0,3,0,29.80910873,5.809108729999998,11.77074647,24.21773646,26.08877124,0,0.15,0.85,0.076056338,0.147887324,0.776056338,0.062353858,0.015588465,0.922057677,0.247857328,0.077222751,0.67491992
294,4,561460.5,8571074,plates,1,0,5,0,40.09601593,16.09601593,13.42545498,41.32327843,50.61505112,0.1625,0.1,0.7375,0.026760563,0.070422535,0.902816901,0.041117145,0.007757952,0.951124903,0.075084438,0.032649173,0.89226639
294,4,561460.5,8571074,plates,2,0,5,0,40.09601593,16.09601593,13.42545498,41.32327843,50.61505112,0.1625,0.1,0.7375,0.026760563,0.070422535,0.902816901,0.041117145,0.007757952,0.951124903,0.075084438,0.032649173,0.89226639
298,4,561457.3,8571119,plates,1,0,5,0,39.27185059,15.27185059,18.2517602,62.49054766,54.1285082,0,0.026315789,0.973684211,0.034090909,0.117897727,0.848011364,0.001558846,0,0.998441154,0.056979564,0.018011777,0.92500866
329,4,561489.7,8571046,plates,1,0,5,0,29,5,2.68662539,4.342574921,32.71409601,0.025641026,0.051282051,0.923076923,0.259887006,0.235875706,0.504237288,0.72578125,0.03828125,0.2359375,0.386820229,0.100623485,0.512556287
331,4,561448,8571106,plates,1,0,5,0,42.15382767,18.15382767,24.63430877,70.37563663,64.79836362,0.05,0.225,0.725,0.022346369,0.06424581,0.913407821,0.051522248,0.00156128,0.946916472,0.056056143,8.66e-4,0.943077456
336,4,561469.3,8571069,plates,1,0,5,0,34.60890198,10.608901979999999,9.508793933,30.12226254,40.83113689,0.013157895,0.131578947,0.855263158,0.036931818,0.103693182,0.859375,0.029618083,0.142634451,0.827747467,0.133252469,0.063420551,0.80332698
45,2,561108.9,8571110,plates,1,0,5,0,39.62846375,11.628463750000002,7.741361425,16.50660159,32.75721723,0.325,0.375,0.3,0.223011364,0.414772727,0.362215909,0.479719189,0.00624025,0.514040562,0.370181062,0.179675994,0.450142944
48,2,561173.4,8571101,plates,1,0,5,0,51.41522598,23.415225980000002,29.75581442,37.2716902,36.38757067,0.052631579,0.039473684,0.907894737,0.102857143,0.117142857,0.78,0.002336449,0,0.997663551,0.085375357,0.019655381,0.894969261
58,2,561133.2,8571128,plates,1,0,5,0,34,6,6.332271658,10.79978341,22.17402346,0.1125,0.6,0.2875,0.361189802,0.412181303,0.226628895,0.395946999,0.31644583,0.287607171,0.496187836,0.168255068,0.335557096
78,2,561144.1,8571063,plates,1,1,2,0,47.809822080000004,19.809822080000004,24.60340285,29.68377801,46.16523449,0.115384615,0.192307692,0.692307692,0.207977208,0.16951567,0.622507123,0.344018765,0.042220485,0.613760751,0.181448121,0.014204053,0.804347826
80,2,561141.4,8571102,plates,1,0,4,0,39.07828903,11.07828903,5.778942841,15.82473031,6.473398775,0.474358974,0.269230769,0.256410256,0.312146893,0.279661017,0.40819209,0.32890625,0.05859375,0.6125,0.360038108,0.071106877,0.568855015
166,4,561498.5,8571061,plates,2,2,5,0,28.27031517,4.27031517,1.408254886,1.408254886,15.55985883,0.039473684,0.263157895,0.697368421,0.212857143,0.198571429,0.588571429,0.307092751,0.321122369,0.371784879,0.402339688,0.096967071,0.500693241
178,4,561518,8571028,plates,2,0,3,0,31.14019394,7.14019394,19.20218329,27.04045119,45.33862146,0.4375,0.25,0.3125,0.275139665,0.304469274,0.420391061,0.34525661,0.055209953,0.599533437,0.249804975,0.093005114,0.657189911
218,4,561442.1,8571132,plates,2,0,4,0,40.28350067,16.283500670000002,1.373624493,62.74213933,70.7103771,0.0125,0.125,0.8625,0.058988764,0.096910112,0.844101124,0.08411215,0,0.91588785,0.113488694,0.012301828,0.874209478
228,4,561501.6,8571034,plates,2,1,3,0,30,6,10.52763565,10.52763565,39.099468,0.6875,0.1375,0.175,0.3,0.288732394,0.411267606,0.572317263,0.094867807,0.33281493,0.376093547,0.089649199,0.534257254
244,4,561419.9,8571083,plates,2,4,5,0,45.16175842,21.161758419999998,46.96021709,81.33140573,91.86231794,0,0,1,0.03988604,0.04985755,0.91025641,0,0,1,0.024686011,0.001559117,0.973754872
254,4,561513.2,8571022,plates,2,1,5,0,29,5,12.49296004,22.38923557,50.42285373,0.1625,0.475,0.3625,0.279036827,0.264872521,0.456090652,0.084046693,0.015564202,0.900389105,0.278638843,0.050826911,0.670534245
284,4,561510.1,8571012,plates,2,0,5,0,30,6,2.146542406,19.60690697,60.30734199,0.125,0.4375,0.4375,0.224719101,0.237359551,0.537921348,0.053249804,0.038371182,0.908379013,0.222732392,0.048947414,0.728320194
